Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2012,38,3,26,45.8
2012,38,3,27,39.2
2012,39,3,5,17.2
2012,39,3,12,11.1
2012,39,3,23,7.7
2012,39,3,26,42.8
2012,39,3,27,27.0
2012,40,3,5,22.8
2012,40,3,12,16.2
2012,40,3,23,9.5
2012,40,3,26,33.3
2012,40,3,27,37.8
2012,41,3,5,19.5
2012,41,3,12,19.2
2012,41,3,23,6.9
2012,41,3,26,36.8
2012,41,3,27,53.1
2012,42,3,5,22.9
2012,42,3,12,17.9
2012,42,3,23,12.0
2012,42,3,26,46.7
2012,42,3,27,41.4
2012,43,3,5,16.2
2012,43,3,12,10.0
2012,43,3,23,10.5
2012,43,3,26,29.3
2012,43,3,27,26.8
2012,44,3,5,10.7
2012,44,3,12,4.2
2012,44,3,23,5.4
2012,44,3,26,29.2
2012,44,3,27,22.4
2012,45,3,5,15.6
2012,45,3,12,10.4
2012,45,3,23,7.7
2012,45,3,26,44.0
2012,45,3,27,37.0
2012,46,3,5,19.2
2012,46,3,12,10.9
2012,46,3,23,10.7
2012,46,3,26,37.6
2012,46,3,27,34.4
2012,47,3,5,15.1
2012,47,3,12,9.5
2012,47,3,23,8.4
2012,47,3,26,41.2
2012,47,3,27,31.1
2012,48,3,5,27.2
2012,48,3,12,24.0
2012,48,3,23,12.4
2012,48,3,26,43.3
2012,48,3,27,48.7
2012,49,3,5,19.2
2012,49,3,12,10.6
2012,49,3,23,7.9
2012,49,3,26,36.7
2012,49,3,27,42.4
2012,50,3,5,20.8
2012,50,3,12,18.4
2012,50,3,23,9.7
2012,50,3,26,39.3
2012,50,3,27,43.0
2013,0,3,5,20.9
2013,0,3,12,13.7
2013,0,3,23,10.2
2013,0,3,26,33.9
2013,0,3,27,41.1
2013,1,3,5,20.2
2013,1,3,12,22.8
2013,1,3,23,13.9
2013,1,3,26,42.6
2013,1,3,27,40.5
2013,2,3,5,17.3
2013,2,3,12,11.2
2013,2,3,23,8.8
2013,2,3,26,25.9
2013,2,3,27,31.6
2013,3,3,5,25.8
2013,3,3,12,21.4
2013,3,3,23,11.2
2013,3,3,26,39.8
2013,3,3,27,50.4
2013,4,3,5,12.8
2013,4,3,12,5.6
2013,4,3,23,8.3
2013,4,3,26,25.2
2013,4,3,27,21.9
2013,5,3,5,17.9
2013,5,3,12,11.4
2013,5,3,23,8.7
2013,5,3,26,30.9
2013,5,3,27,38.6
2013,6,3,5,15.7
2013,6,3,12,7.6
2013,6,3,23,8.8
2013,6,3,26,36.2
2013,6,3,27,29.3
2013,7,3,5,20.8
2013,7,3,12,12.0
2013,7,3,23,9.4
2013,7,3,26,34.5
2013,7,3,27,34.6
2013,8,3,5,13.7
2013,8,3,12,22.4
2013,8,3,23,10.9
2013,8,3,26,43.0
2013,8,3,27,36.5
2013,9,3,5,17.7
2013,9,3,12,12.1
2013,9,3,23,9.6
2013,9,3,26,29.9
2013,9,3,27,26.4
2013,10,3,5,18.8
2013,10,3,12,11.6
2013,10,3,23,8.9
2013,10,3,26,33.8
2013,10,3,27,34.7
2013,11,3,5,13.9
2013,11,3,12,10.8
2013,11,3,23,6.6
2013,11,3,26,30.4
2013,11,3,27,24.5
2013,12,3,5,17.4
2013,12,3,12,9.1
2013,12,3,23,8.3
2013,12,3,26,39.8
2013,12,3,27,42.7
2013,13,3,5,18.9
2013,13,3,12,10.3
2013,13,3,23,9.9
2013,13,3,26,34.1
2013,13,3,27,35.0
2013,14,3,5,21.7
2013,14,3,12,16.3
2013,14,3,23,11.0
2013,14,3,26,43.0
2013,14,3,27,38.5
2013,15,3,5,19.8
2013,15,3,12,13.8
2013,15,3,23,10.2
2013,15,3,26,47.2
2013,15,3,27,39.9
2013,16,3,5,19.8
2013,16,3,12,14.2
2013,16,3,23,10.4
2013,16,3,26,43.7
2013,16,3,27,38.3
2013,17,3,5,26.5
2013,17,3,12,21.6
2013,17,3,23,12.9
2013,17,3,26,40.6
2013,17,3,27,44.5
2013,18,3,5,26.1
2013,18,3,12,15.9
2013,18,3,23,11.8
2013,18,3,26,33.3
2013,18,3,27,30.8
2013,19,3,5,19.6
2013,19,3,12,14.7
2013,19,3,23,8.4
2013,19,3,26,43.7
2013,19,3,27,43.8
2013,20,3,5,15.4
2013,20,3,12,10.1
2013,20,3,23,9.7
2013,20,3,26,33.3
2013,20,3,27,36.3
2013,21,3,5,15.4
2013,21,3,12,14.4
2013,21,3,23,9.3
2013,21,3,26,35.2
2013,21,3,27,30.9
2013,22,3,5,21.6
2013,22,3,12,14.9
2013,22,3,23,10.5
2013,22,3,26,38.7
2013,22,3,27,41.4
2013,23,3,5,18.4
2013,23,3,12,13.1
2013,23,3,23,9.9
2013,23,3,26,42.3
2013,23,3,27,34.4
2013,24,3,5,23.4
2013,24,3,12,19.2
2013,24,3,23,12.9
2013,24,3,26,36.7
2013,24,3,27,46.3
2013,25,3,5,21.8
2013,25,3,12,15.2
2013,25,3,23,11.1
2013,25,3,26,44.0
2013,25,3,27,38.8
2013,26,3,5,18.2
2013,26,3,12,13.6
2013,26,3,23,10.5
2013,26,3,26,38.9
2013,26,3,27,42.7
2013,27,3,5,19.5
2013,27,3,12,12.2
2013,27,3,23,9.5
2013,27,3,26,36.5
2013,27,3,27,33.6
2013,28,3,5,16.6
2013,28,3,12,10.7
2013,28,3,23,15.2
2013,28,3,26,41.2
2013,28,3,27,36.1
2013,29,3,5,15.2
2013,29,3,12,10.5
2013,29,3,23,8.1
2013,29,3,26,41.3
2013,29,3,27,35.6
2013,30,3,5,15.5
2013,30,3,12,12.0
2013,30,3,23,8.3
2013,30,3,26,32.9
2013,30,3,27,26.7
2013,31,3,5,19.8
2013,31,3,12,12.3
2013,31,3,23,11.4
2013,31,3,26,29.3
2013,31,3,27,33.8
2013,32,3,5,16.2
2013,32,3,12,10.8
2013,32,3,23,8.1
2013,32,3,26,33.4
2013,32,3,27,29.8
2013,33,3,5,19.4
2013,33,3,12,14.5
2013,33,3,23,11.4
2013,33,3,26,35.4
2013,33,3,27,38.4
2013,34,3,5,22.2
2013,34,3,12,13.9
2013,34,3,23,11.4
2013,34,3,26,42.3
2013,34,3,27,42.3
2013,35,3,5,22.8
2013,35,3,12,18.7
2013,35,3,23,12.3
2013,35,3,26,45.6
2013,35,3,27,42.7
2013,36,3,5,23.2
2013,36,3,12,15.4
2013,36,3,23,11.3
2013,36,3,26,46.1
2013,36,3,27,42.4
2013,37,3,5,16.7
2013,37,3,12,11.4
2013,37,3,23,9.0
2013,37,3,26,41.0
2013,37,3,27,31.8
2013,38,3,5,20.1
2013,38,3,12,14.4
2013,38,3,23,11.3
2013,38,3,26,45.8
2013,38,3,27,39.2
2013,39,3,5,17.2
2013,39,3,12,11.1
2013,39,3,23,7.7
2013,39,3,26,42.8
2013,39,3,27,27.0
2013,40,3,5,22.8
2013,40,3,12,16.2
2013,40,3,23,9.5
2013,40,3,26,33.3
2013,40,3,27,37.8
2013,41,3,5,19.5
2013,41,3,12,19.2
2013,41,3,23,6.9
2013,41,3,26,36.8
2013,41,3,27,53.1
2013,42,3,5,22.9
2013,42,3,12,17.9
2013,42,3,23,12.0
2013,42,3,26,46.7
2013,42,3,27,41.4
2013,43,3,5,16.2
2013,43,3,12,10.0
2013,43,3,23,10.5
2013,43,3,26,29.3
2013,43,3,27,26.8
2013,44,3,5,10.7
2013,44,3,12,4.2
2013,44,3,23,5.4
2013,44,3,26,29.2
2013,44,3,27,22.4
2013,45,3,5,15.6
2013,45,3,12,10.4
2013,45,3,23,7.7
2013,45,3,26,44.0
2013,45,3,27,37.0
2013,46,3,5,19.2
2013,46,3,12,10.9
2013,46,3,23,10.7
2013,46,3,26,37.6
2013,46,3,27,34.4
2013,47,3,5,15.1
2013,47,3,12,9.5
2013,47,3,23,8.4
2013,47,3,26,41.2
2013,47,3,27,31.1
2013,48,3,5,27.2
2013,48,3,12,24.0
2013,48,3,23,12.4
2013,48,3,26,43.3
2013,48,3,27,48.7
2013,49,3,5,19.2
2013,49,3,12,10.6
2013,49,3,23,7.9
2013,49,3,26,36.7
2013,49,3,27,42.4
2013,50,3,5,20.8
2013,50,3,12,18.4
2013,50,3,23,9.7
2013,50,3,26,39.3
2013,50,3,27,43.0
2014,0,3,5,20.2
2014,0,3,12,16.7
2014,0,3,23,10.5
2014,0,3,26,34.2
2014,0,3,27,40.2
2014,1,3,5,19.8
2014,1,3,12,14.3
2014,1,3,23,12.4
2014,1,3,26,38.7
2014,1,3,27,31.7
2014,2,3,5,17.5
2014,2,3,12,11.6
2014,2,3,23,10.3
2014,2,3,26,27.4
2014,2,3,27,24.8
2014,3,3,5,23.0
2014,3,3,12,17.9
2014,3,3,23,12.6
2014,3,3,26,44.5
2014,3,3,27,42.3
2014,4,3,5,12.6
2014,4,3,12,7.4
2014,4,3,23,9.0
2014,4,3,26,27.2
2014,4,3,27,23.7
2014,5,3,5,16.0
2014,5,3,12,10.1
2014,5,3,23,9.0
2014,5,3,26,31.8
2014,5,3,27,32.4
2014,6,3,5,15.4
2014,6,3,12,10.0
2014,6,3,23,6.9
2014,6,3,26,33.9
2014,6,3,27,29.1
2014,7,3,5,20.8
2014,7,3,12,13.8
2014,7,3,23,11.3
2014,7,3,26,33.9
2014,7,3,27,32.2
2014,8,3,5,11.7
2014,8,3,12,16.0
2014,8,3,23,9.8
2014,8,3,26,44.2
2014,8,3,27,36.3
2014,9,3,5,18.2
2014,9,3,12,10.7
2014,9,3,23,9.6
2014,9,3,26,35.6
2014,9,3,27,32.3
2014,10,3,5,16.2
2014,10,3,12,10.3
2014,10,3,23,9.7
2014,10,3,26,34.3
2014,10,3,27,32.2
2014,11,3,5,14.8
2014,11,3,12,10.7
2014,11,3,23,6.7
2014,11,3,26,31.1
2014,11,3,27,26.9
2014,12,3,5,16.9
2014,12,3,12,8.8
2014,12,3,23,7.9
2014,12,3,26,30.7
2014,12,3,27,38.9
2014,13,3,5,17.1
2014,13,3,12,9.0
2014,13,3,23,12.2
2014,13,3,26,25.3
2014,13,3,27,33.2
2014,14,3,5,22.7
2014,14,3,12,15.9
2014,14,3,23,11.0
2014,14,3,26,47.4
2014,14,3,27,41.8
2014,15,3,5,19.3
2014,15,3,12,14.8
2014,15,3,23,9.9
2014,15,3,26,42.5
2014,15,3,27,29.0
2014,16,3,5,17.8
2014,16,3,12,13.1
2014,16,3,23,10.8
2014,16,3,26,39.8
2014,16,3,27,33.0
2014,17,3,5,25.0
2014,17,3,12,23.4
2014,17,3,23,14.7
2014,17,3,26,44.3
2014,17,3,27,44.2
2014,18,3,5,23.8
2014,18,3,12,17.4
2014,18,3,23,12.1
2014,18,3,26,39.9
2014,18,3,27,43.5
2014,19,3,5,18.5
2014,19,3,12,18.9
2014,19,3,23,6.7
2014,19,3,26,43.6
2014,19,3,27,37.2
2014,20,3,5,14.2
2014,20,3,12,8.8
2014,20,3,23,11.1
2014,20,3,26,32.7
2014,20,3,27,25.0
2014,21,3,5,13.2
2014,21,3,12,9.5
2014,21,3,23,9.0
2014,21,3,26,40.0
2014,21,3,27,25.3
2014,22,3,5,20.4
2014,22,3,12,16.3
2014,22,3,23,11.5
2014,22,3,26,41.3
2014,22,3,27,40.5
2014,23,3,5,16.8
2014,23,3,12,7.5
2014,23,3,23,8.7
2014,23,3,26,39.7
2014,23,3,27,34.1
2014,24,3,5,21.6
2014,24,3,12,16.8
2014,24,3,23,12.1
2014,24,3,26,37.2
2014,24,3,27,39.0
2014,25,3,5,20.2
2014,25,3,12,13.8
2014,25,3,23,13.1
2014,25,3,26,36.9
2014,25,3,27,42.9
2014,26,3,5,18.6
2014,26,3,12,21.3
